,CentroSuministrador,Periodo,MesPeriodo,IdPeriodo,precip,tmin,tmax,tmean,dia_lluvia,dia_helada,dia_caluroso,Dolar,IPC,Desempleo,IMACEC,Precio_carne,Precio_leche,Precio_carne_1trim_mean,Precio_carne_0trim_mean,Precio_leche_1trim_mean,Precio_leche_0trim_mean,tmean_1trim_mean,tmean_0trim_mean,precip_1trim_mean,precip_0trim_mean,dia_lluvia_1trim_mean,dia_lluvia_0trim_mean,dia_helada_1trim_mean,dia_helada_0trim_mean,tmin_1trim_mean,tmin_0trim_mean,tmax_1trim_mean,tmax_0trim_mean,dia_caluroso_1trim_mean,dia_caluroso_0trim_mean
60,Osorno,2014,4,2014-04-01,0.8791666666666665,5.260869565217392,15.0,12.291666666666666,6.0,2.0,0.0,554.640952380952,0.8,6.8,2.9,5834.153846153846,687.0,,5780.461538461539,,663.0,,16.891407203907203,,1.4867017040930086,,6.666666666666667,,0.3333333333333333,,7.925729517396184,,19.81403409024558,,0.0
61,Panguipulli,2014,4,2014-04-01,0.8791666666666665,5.260869565217392,15.0,12.291666666666666,6.0,2.0,0.0,554.640952380952,0.8,6.8,2.9,5834.153846153846,687.0,,5780.461538461539,,663.0,,16.891407203907203,,1.4867017040930086,,6.666666666666667,,0.3333333333333333,,7.925729517396184,,19.81403409024558,,0.0
62,Puerto Montt,2014,4,2014-04-01,0.8791666666666665,5.260869565217392,15.0,12.291666666666666,6.0,2.0,0.0,554.640952380952,0.8,6.8,2.9,5834.153846153846,687.0,,5780.461538461539,,663.0,,16.891407203907203,,1.4867017040930086,,6.666666666666667,,0.3333333333333333,,7.925729517396184,,19.81403409024558,,0.0
63,Puerto Varas,2014,4,2014-04-01,0.8791666666666665,5.260869565217392,15.0,12.291666666666666,6.0,2.0,0.0,554.640952380952,0.8,6.8,2.9,5834.153846153846,687.0,,5780.461538461539,,663.0,,16.891407203907203,,1.4867017040930086,,6.666666666666667,,0.3333333333333333,,7.925729517396184,,19.81403409024558,,0.0
64,Purranque,2014,4,2014-04-01,0.8791666666666665,5.260869565217392,15.0,12.291666666666666,6.0,2.0,0.0,554.640952380952,0.8,6.8,2.9,5834.153846153846,687.0,,5780.461538461539,,663.0,,16.891407203907203,,1.4867017040930086,,6.666666666666667,,0.3333333333333333,,7.925729517396184,,19.81403409024558,,0.0
65,Río Bueno,2014,4,2014-04-01,0.8791666666666665,5.260869565217392,15.0,12.291666666666666,6.0,2.0,0.0,554.640952380952,0.8,6.8,2.9,5834.153846153846,687.0,,5780.461538461539,,663.0,,16.891407203907203,,1.4867017040930086,,6.666666666666667,,0.3333333333333333,,7.925729517396184,,19.81403409024558,,0.0
66,Temuco,2014,4,2014-04-01,0.8791666666666665,5.260869565217392,15.0,12.291666666666666,6.0,2.0,0.0,554.640952380952,0.8,6.8,2.9,5834.153846153846,687.0,,5780.461538461539,,663.0,,16.891407203907203,,1.4867017040930086,,6.666666666666667,,0.3333333333333333,,7.925729517396184,,19.81403409024558,,0.0
67,Valdivia,2014,4,2014-04-01,0.8791666666666665,5.260869565217392,15.0,12.291666666666666,6.0,2.0,0.0,554.640952380952,0.8,6.8,2.9,5834.153846153846,687.0,,5780.461538461539,,663.0,,16.891407203907203,,1.4867017040930086,,6.666666666666667,,0.3333333333333333,,7.925729517396184,,19.81403409024558,,0.0
68,Ancud,2014,5,2014-05-01,3.6699993665834705,12.399999999999999,17.546051135368366,12.44350854593152,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,12.44350854593152,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,14.79503968253968,,17.546051135368366,,0.0
69,Chimbarongo-Santiago,2014,5,2014-05-01,3.6699993665834705,12.399999999999999,17.546051135368366,12.44350854593152,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,12.44350854593152,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,14.79503968253968,,17.546051135368366,,0.0
70,Frutillar,2014,5,2014-05-01,3.6699993665834705,12.399999999999999,17.546051135368366,12.44350854593152,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,12.44350854593152,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,14.79503968253968,,17.546051135368366,,0.0
71,Futrono,2014,5,2014-05-01,3.6699993665834705,12.399999999999999,17.546051135368366,12.44350854593152,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,12.44350854593152,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,14.79503968253968,,17.546051135368366,,0.0
72,Los Lagos,2014,5,2014-05-01,3.6699993665834705,12.399999999999999,17.546051135368366,12.44350854593152,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,12.44350854593152,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,14.79503968253968,,17.546051135368366,,0.0
73,Los Muermos,2014,5,2014-05-01,3.6699993665834705,12.399999999999999,17.546051135368366,12.44350854593152,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,12.44350854593152,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,14.79503968253968,,17.546051135368366,,0.0
74,Los Ángeles,2014,5,2014-05-01,3.6699993665834705,12.399999999999999,17.546051135368366,12.44350854593152,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,12.44350854593152,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,14.79503968253968,,17.546051135368366,,0.0
75,Máfil,2014,5,2014-05-01,3.6699993665834705,8.592322810912721,15.65,12.399999999999999,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,14.79503968253968,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,7.009908261357538,,18.965350378456126,,0.0
76,Octay,2014,5,2014-05-01,3.6699993665834705,8.592322810912721,15.65,12.399999999999999,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,14.79503968253968,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,7.009908261357538,,18.965350378456126,,0.0
77,Osorno,2014,5,2014-05-01,3.6699993665834705,8.592322810912721,15.65,12.399999999999999,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,14.79503968253968,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,7.009908261357538,,18.965350378456126,,0.0
78,Panguipulli,2014,5,2014-05-01,3.6699993665834705,8.592322810912721,15.65,12.399999999999999,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,14.79503968253968,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,7.009908261357538,,18.965350378456126,,0.0
79,Puerto Montt,2014,5,2014-05-01,3.6699993665834705,8.592322810912721,15.65,12.399999999999999,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,14.79503968253968,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,7.009908261357538,,18.965350378456126,,0.0
80,Puerto Varas,2014,5,2014-05-01,3.6699993665834705,8.592322810912721,15.65,12.399999999999999,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,14.79503968253968,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,7.009908261357538,,18.965350378456126,,0.0
81,Purranque,2014,5,2014-05-01,3.6699993665834705,8.592322810912721,15.65,12.399999999999999,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,14.79503968253968,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,7.009908261357538,,18.965350378456126,,0.0
82,Río Bueno,2014,5,2014-05-01,3.6699993665834705,8.592322810912721,15.65,12.399999999999999,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,14.79503968253968,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,7.009908261357538,,18.965350378456126,,0.0
83,Temuco,2014,5,2014-05-01,3.6699993665834705,8.592322810912721,15.65,12.399999999999999,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,14.79503968253968,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,7.009908261357538,,18.965350378456126,,0.0
84,Valdivia,2014,5,2014-05-01,3.6699993665834705,8.592322810912721,15.65,12.399999999999999,0.0,0.0,0.0,555.402,0.3,6.8,0.9,5912.846153846154,705.0,,5820.820512820513,,674.0,,14.79503968253968,,1.2412957211870255,,6.333333333333333,,0.6666666666666666,,7.009908261357538,,18.965350378456126,,0.0
85,Ancud,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,12.443508545931522,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,13.035317460317458,,17.546051135368366,,0.0
86,Chimbarongo-Santiago,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,12.443508545931522,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,13.035317460317458,,17.546051135368366,,0.0
87,Frutillar,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,12.443508545931522,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,13.035317460317458,,17.546051135368366,,0.0
88,Futrono,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,12.443508545931522,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,13.035317460317458,,17.546051135368366,,0.0
89,Los Lagos,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,12.443508545931522,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,13.035317460317458,,17.546051135368366,,0.0
90,Los Muermos,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,12.443508545931522,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,13.035317460317458,,17.546051135368366,,0.0
91,Los Ángeles,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,12.443508545931522,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,13.035317460317458,,17.546051135368366,,0.0
92,Máfil,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,13.035317460317458,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,6.8967431377223845,,16.06535037845612,,0.0
93,Octay,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,13.035317460317458,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,6.8967431377223845,,16.06535037845612,,0.0
94,Osorno,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,13.035317460317458,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,6.8967431377223845,,16.06535037845612,,0.0
95,Panguipulli,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,13.035317460317458,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,6.8967431377223845,,16.06535037845612,,0.0
96,Puerto Montt,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,13.035317460317458,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,6.8967431377223845,,16.06535037845612,,0.0
97,Puerto Varas,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,13.035317460317458,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,6.8967431377223845,,16.06535037845612,,0.0
98,Purranque,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,13.035317460317458,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,6.8967431377223845,,16.06535037845612,,0.0
99,Río Bueno,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,13.035317460317458,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,6.8967431377223845,,16.06535037845612,,0.0
100,Temuco,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,13.035317460317458,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,6.8967431377223845,,16.06535037845612,,0.0
101,Valdivia,2014,6,2014-06-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,553.063333333333,0.2,6.6,0.6,5896.307692307692,709.0,,5862.282051282052,,689.3333333333334,,13.035317460317458,,2.087817249178617,,4.666666666666667,,0.6666666666666666,,6.8967431377223845,,16.06535037845612,,0.0
102,Ancud,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,12.44350854593152,12.44350854593152,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,16.891407203907203,11.09466315919313,17.546051135368362,17.546051135368366,0.0,0.0
103,Chimbarongo-Santiago,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,12.44350854593152,12.44350854593152,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,16.891407203907203,11.09466315919313,17.546051135368362,17.546051135368366,0.0,0.0
104,Frutillar,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,12.44350854593152,12.44350854593152,1.486701704093008,2.7397217999445362,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,16.891407203907203,11.09466315919313,17.546051135368362,17.546051135368366,0.0,0.0
105,Futrono,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,12.44350854593152,12.44350854593152,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,16.891407203907203,11.09466315919313,17.546051135368362,17.546051135368366,0.0,0.0
106,Los Lagos,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,12.44350854593152,12.44350854593152,1.486701704093008,2.7397217999445362,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,16.891407203907203,11.09466315919313,17.546051135368362,17.546051135368366,0.0,0.0
107,Los Muermos,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,12.44350854593152,12.44350854593152,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,16.891407203907203,11.09466315919313,17.546051135368362,17.546051135368366,0.0,0.0
108,Los Ángeles,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,12.44350854593152,12.44350854593152,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,16.891407203907203,11.09466315919313,17.546051135368362,17.546051135368366,0.0,0.0
109,Máfil,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,16.891407203907203,12.378391737532729,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,7.925729517396185,7.4818383956809456,19.81403409024558,16.06535037845612,0.0,0.0
110,Octay,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,16.891407203907203,12.378391737532729,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,7.925729517396185,7.4818383956809456,19.81403409024558,16.06535037845612,0.0,0.0
111,Osorno,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,16.891407203907203,12.378391737532729,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,7.925729517396185,7.4818383956809456,19.81403409024558,16.06535037845612,0.0,0.0
112,Panguipulli,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,16.891407203907203,12.378391737532729,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,7.925729517396185,7.4818383956809456,19.81403409024558,16.06535037845612,0.0,0.0
113,Puerto Montt,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,16.891407203907203,12.378391737532729,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,7.925729517396185,7.4818383956809456,19.81403409024558,16.06535037845612,0.0,0.0
114,Puerto Varas,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,16.891407203907203,12.378391737532729,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,7.925729517396185,7.4818383956809456,19.81403409024558,16.06535037845612,0.0,0.0
115,Purranque,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,16.891407203907203,12.378391737532729,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,7.925729517396185,7.4818383956809456,19.81403409024558,16.06535037845612,0.0,0.0
116,Río Bueno,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,16.891407203907203,12.378391737532729,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,7.925729517396185,7.4818383956809456,19.81403409024558,16.06535037845612,0.0,0.0
117,Temuco,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,16.891407203907203,12.378391737532729,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,7.925729517396185,7.4818383956809456,19.81403409024558,16.06535037845612,0.0,0.0
118,Valdivia,2014,7,2014-07-01,3.6699993665834705,8.592322810912721,17.546051135368366,12.44350854593152,0.0,0.0,0.0,558.208181818182,0.1,6.5,1.7,5962.076923076923,715.0,5780.461538461539,5881.102564102565,663.0,700.3333333333334,16.891407203907203,12.378391737532729,1.4867017040930086,2.7397217999445354,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,7.925729517396185,7.4818383956809456,19.81403409024558,16.06535037845612,0.0,0.0
119,Ancud,2014,8,2014-08-01,0.8142857142857143,11.422222222222222,17.546051135368366,12.44350854593152,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,12.44350854593152,12.44350854593152,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,14.79503968253968,9.86154854060848,17.546051135368362,17.546051135368366,0.0,0.0
120,Chimbarongo-Santiago,2014,8,2014-08-01,0.8142857142857143,11.422222222222222,17.546051135368366,12.44350854593152,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,12.44350854593152,12.44350854593152,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,14.79503968253968,9.86154854060848,17.546051135368362,17.546051135368366,0.0,0.0
121,Frutillar,2014,8,2014-08-01,0.8142857142857143,11.422222222222222,17.546051135368366,12.44350854593152,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,12.44350854593152,12.44350854593152,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,14.79503968253968,9.86154854060848,17.546051135368362,17.546051135368366,0.0,0.0
122,Futrono,2014,8,2014-08-01,0.8142857142857143,11.422222222222222,17.546051135368366,12.44350854593152,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,12.44350854593152,12.44350854593152,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,14.79503968253968,9.86154854060848,17.546051135368362,17.546051135368366,0.0,0.0
123,Los Lagos,2014,8,2014-08-01,0.8142857142857143,11.422222222222222,17.546051135368366,12.44350854593152,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,12.44350854593152,12.44350854593152,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,14.79503968253968,9.86154854060848,17.546051135368362,17.546051135368366,0.0,0.0
124,Los Muermos,2014,8,2014-08-01,0.8142857142857143,11.422222222222222,17.546051135368366,12.44350854593152,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,12.44350854593152,12.44350854593152,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,14.79503968253968,9.86154854060848,17.546051135368362,17.546051135368366,0.0,0.0
125,Los Ángeles,2014,8,2014-08-01,0.8142857142857143,11.422222222222222,17.546051135368366,12.44350854593152,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,12.44350854593152,12.44350854593152,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,14.79503968253968,9.86154854060848,17.546051135368362,17.546051135368366,0.0,0.0
126,Máfil,2014,8,2014-08-01,0.8142857142857143,4.8,17.546051135368366,11.422222222222222,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,14.79503968253968,12.42900569728768,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,7.009908261357537,8.592322810912721,18.965350378456122,16.914034090245575,0.0,0.0
127,Octay,2014,8,2014-08-01,0.8142857142857143,4.8,17.546051135368366,11.422222222222222,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,14.79503968253968,12.42900569728768,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,7.009908261357537,8.592322810912721,18.965350378456122,16.914034090245575,0.0,0.0
128,Osorno,2014,8,2014-08-01,0.8142857142857143,4.8,17.546051135368366,11.422222222222222,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,14.79503968253968,12.42900569728768,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,7.009908261357537,8.592322810912721,18.965350378456122,16.914034090245575,0.0,0.0
129,Panguipulli,2014,8,2014-08-01,0.8142857142857143,4.8,17.546051135368366,11.422222222222222,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,14.79503968253968,12.42900569728768,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,7.009908261357537,8.592322810912721,18.965350378456122,16.914034090245575,0.0,0.0
130,Puerto Montt,2014,8,2014-08-01,0.8142857142857143,4.8,17.546051135368366,11.422222222222222,2.0,0.0,0.0,579.052,0.3,6.3,1.3,5686.866666666667,714.0,5820.820512820513,5923.743589743589,674.0,709.6666666666666,14.79503968253968,12.42900569728768,1.2412957211870257,3.66999936658347,6.333333333333333,0.0,0.6666666666666666,0.0,7.009908261357537,8.592322810912721,18.965350378456122,16.914034090245575,0.0,0.0
